approveDate,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,parentID,parentUserDisplayName,permID,picURL,recommendations,recommendedFlag,replyCount,reportAbuseFlag,sharing,status,timespeople,trusted,updateDate,userDisplayName,userID,userLocation,userTitle,userURL,inReplyTo,articleID,sectionName,newDesk,articleWordCount,printPage,typeOfMaterial
1493681846,"The reason my entire family immigrated to the US wasn't because they were looking for a better life (although we were fortunate to have come before the rise of Hitler). Rather, my great grandfather was expelled from his Austrian-Hungarian community (along with the family) because he had cursed in the synagogue. Anti-Semitic boys were throwing rocks at the temple. They broke glass, and my Great-grandfather's crime was to use God's name in vain. They were forced out of their community and felt that the US was the only option. All of his grandsons (and grandson in laws) became attorneys, with one arguing on more than one occasion for civil rights in the US Supreme Court. Those ""criminal"" immigrants of today produce productive members of tomorrow's society.",22335954,22335954,n/a,comment,1493678369,1,False,0,,22335954,https://graphics8.nytimes.com/images/apps/timespeople/none.png,22,,2,,0,approved,1,0,1493681846,Lesa Dixon-Gray,63373651,<br/>,,,0,5906e1c07c459f24986dd039,Unknown,OpEd,1342,0,Op-Ed
1493681844,"Ah, the old pseudo reductio ad absurdum argument.<br/>One is almost equal to two, and two is almost equal to three, and three is almost equal to four, etc. etc., so soon, one million becomes almost the same as one.<br/><br/>Life is full of distinctions,<br/>Nature is full of distinctions.<br/>No reason for immigration law, or any other law, not to make distinctions.<br/><br/>Foreigners are foreigners.<br/>They are not citizens.<br/><br/>Under American immigration law<br/>(as under the immigration law of nearly every other country).<br/>if a foreigner is here without legal authorization,<br/>he has no right to be here at all,<br/>and he is an illegal alien,<br/>and he can be deported anytime,<br/>regardless whether or not he has committed any ""criminal"" act,<br/>and regardless whether this or that criminal act is ""trivial"".<br/><br/>Regardless whether or not some criminal acts are ""trivial""<br/>in the context of revocation of citizenship,<br/>the point is irrelevant in the context of deportation of illegal alines.<br/><br/>Maslenjak v. U.S. is a case involving revocation of citizenship.<br/>It is not a deportation case involving someone who never had citizenship.<br/><br/>Regardless whether this or that criminal act is or is not ""trivial"",<br/>and regardless whether a ""trivial"" criminal act ought or ought not to be<br/>the basis for revocation of citizenship,<br/>the discussion in that case is irrelevant in the context of deportation for illegal aliens.",22335974,22335974,<br/>,comment,1493678518,1,False,0,,22335974,https://graphics8.nytimes.com/images/apps/timespeople/none.png,17,,5,,0,approved,1,0,1493740441,sam finn,69545768,california,,,0,5906e1c07c459f24986dd039,Unknown,OpEd,1342,0,Op-Ed
1493681844,"But Philippines leader Rodrigo Duterte is welcome here.  <br/><br/>In spite of numerous extra-judicial killings and insulting President Obama, Duterte is nevertheless welcome.  What is troubling is that it may be because of Duterte's deplorable actions that Duterte is being welcomed by Trump, not in spite of it.",22335758,22335758,<br/>,comment,1493676994,1,False,0,,22335758,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/2518/337/cropped-2518337.jpg?0.8918839421902254,37,,0,,0,approved,1,0,1493681844,RK,2518337,"Long Island, NY",,,0,5906e1c07c459f24986dd039,Unknown,OpEd,1342,0,Op-Ed
1493681844,"Fact- The number 1 cause of crime is law. Law is something we make up so that society functions in a manner we like. It does not come down from Mt. Sinai written on tablets of stone inscribed by the finger of the Almighty. We need to be open to the possibility that our laws need to be tweaked on occasion to achieve the end social result we like. Just saying, ""It's against the law"", is simply avoiding the issue, which is, does the current law serve our purposes and create the society we want. ",22335550,22335550,<br/>,comment,1493675912,1,False,0,,22335550,https://graphics8.nytimes.com/images/apps/timespeople/none.png,17,,1,,0,approved,1,0,1493681844,Robert,57123913,"Tallahassee, FL",,,0,5906e1c07c459f24986dd039,Unknown,OpEd,1342,0,Op-Ed
1493674597,"This time, it seems that those who are most in danger do grasp the extremity of the situation; it is those who are not in danger who do not understand, or will not look.",22335300,22335300,<br/>,comment,1493674518,1,False,0,,22335300,https://graphics8.nytimes.com/images/apps/timespeople/none.png,18,,0,,0,approved,1,0,1493674597,C. Reed,75968823,CA,,,0,5906e1c07c459f24986dd039,Unknown,OpEd,1342,0,Op-Ed
1493674409,"Going over the speed limit is an ""infraction"" not a crime. The justice should have piped up on that immediately. Of course the racists Trump surrounded himself with now controlling the govt are contemptible in their conflation of the meaning of words and the attempt to manipulate policy through scrambling of semantics. Hispanics that are not bothering anyone, working hard, or running their own businesses as many do should be given a path to citizenship right this very moment. Trump and his minions must be resisted at every opportunity and at any cost!!!",22335089,22335089,<br/>,comment,1493673169,1,False,0,,22335089,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,,0,,0,approved,1,0,1493674409,bulldog11,56572,North,,,0,5906e1c07c459f24986dd039,Unknown,OpEd,1342,0,Op-Ed
1493674406,"Anyone who has broken our laws, getting into our country, should not get or deserve to gain US citizenship, ever.<br/>Go try this out in other countries in the world and see how far you'd get.<br/>Why do we keep allowing millions of law breakers? We are naive.",22334977,22334977,<br/>,comment,1493672451,1,False,0,,22334977,https://graphics8.nytimes.com/images/apps/timespeople/none.png,16,,5,,0,approved,1,0,1493674406,tc,73928952,ny,,,0,5906e1c07c459f24986dd039,Unknown,OpEd,1342,0,Op-Ed
1493674406,"Just to be clear. The Jews weren't the only ones to suddenly go ""missing"" during that dark time in German history.<br/>Anyone who didn't fit into the picture of the ""1,000-year Reich"" had a way of disappearing, including; Socialists, Communists, Homosexuals, Artists, Intellectuals, Students, non-Aryans, Agnostics, the Mentally and/or Physically afflicted, etc. -- the list was a long one.<br/>They too, are part of the shameful Nazi legacy and narrative that shouldn't be forgotten.<br/>And at this rate, it looks like it very well could happen again.... and here.",22334693,22334693,<br/>,comment,1493670887,1,False,0,,22334693,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,,0,,0,approved,1,0,1493674406,N. Smith,64679318,New York City,,,0,5906e1c07c459f24986dd039,Unknown,OpEd,1342,0,Op-Ed
1493674406,"When you set out to conflate the victims of the Holocaust with illegal aliens you have already failed the logic test.  There is no comparison.  Similarly, logic fails when you defend untruthful applicants for citizenship.  You are in fact defending the many death camp guards who melted into the chaos after the war, never arrested, tried or convicted – nothing to report, Right?.  The Obama Administration fought the original case up through the lower courts; the Trump administration simply continued the matter at the Supreme Court.  <br/><br/>Never forget, six million dead Jews sure helps score points in your political argument of the minute. Shameful. ",22334487,22334487,<br/>,comment,1493670022,1,False,0,,22334487,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493674436,mkm,52521572,nyc,,,0,5906e1c07c459f24986dd039,Unknown,OpEd,1342,0,Op-Ed
1493674405,"well,it's not too subtle, but you nailed it:<br/><br/>Trump,his positions, his henchmen,and his minions are indistinguishable from Nazis, and they like it that<br/> way because it means they're tough and in charge,a great cover up for their true puny feelings of inadequacy and fear.",22334883,22334883,<br/>,comment,1493671891,1,False,0,,22334883,https://graphics8.nytimes.com/images/apps/timespeople/none.png,16,,2,,0,approved,1,0,1493674405, Pottree ,9645639,Los Angeles,,,0,5906e1c07c459f24986dd039,Unknown,OpEd,1342,0,Op-Ed
1493674399,I recently discovered that my great-great grandfather was an illegal immigrant. Sincerely hoping they don't come after me!,22334889,22334889,<br/>,comment,1493671913,1,False,0,,22334889,https://graphics8.nytimes.com/images/apps/timespeople/none.png,12,,4,,1,approved,1,0,1493674399,Mojoken,573192,"Washington, DC",,,0,5906e1c07c459f24986dd039,Unknown,OpEd,1342,0,Op-Ed
1493674399,"My college roommate went to Europe after graduation in 1961, eventually ending up in England, getting a job illegally because she didn't have a work Visa, went to graduate school, married an Englishman and stayed.  I would guess she even gave up her American citizenship and became English because she never came back even once.  I wonder if that government would track her down and deport her after all these years!  ",22334549,22334549,<br/>,comment,1493670240,1,False,0,,22334549,https://graphics8.nytimes.com/images/apps/timespeople/none.png,11,,0,,0,approved,1,0,1493674399,Susan H,54544961,SC,,,0,5906e1c07c459f24986dd039,Unknown,OpEd,1342,0,Op-Ed
1493674398,The people who invaded our country should be deported. Illegals should feel  love toward the country of their origin. By committing the crime of coming here uninvited it should come as no surprise that one day they will face reckoning.,22335124,22335124,<br/>,comment,1493673405,1,False,0,,22335124,https://graphics8.nytimes.com/images/apps/timespeople/none.png,11,,5,,0,approved,1,0,1493674398,Marika,48546151,Pine Brook NJ,,,0,5906e1c07c459f24986dd039,Unknown,OpEd,1342,0,Op-Ed
1493674398,President Trump and his American version of the Gestapo have me shaking my head in disbelief and dreading what comes next. What a travesty!,22334947,22334947,<br/>,comment,1493672251,1,False,0,,22334947,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/1343/0202/cropped-13430202.jpg?0.11158927390351892,15,,0,,0,approved,1,0,1493674398,Alan R Brock,13430202,Richmond VA,,,0,5906e1c07c459f24986dd039,Unknown,OpEd,1342,0,Op-Ed
1493674397,"This is one of the scarier things I've read yet about this administration, and that's saying a lot. ",22335153,22335153,<br/>,comment,1493673656,1,False,0,,22335153,https://graphics8.nytimes.com/images/apps/timespeople/none.png,18,,0,,1,approved,1,0,1493674397,Lorrae,56143981,"Olympia, WA",,,0,5906e1c07c459f24986dd039,Unknown,OpEd,1342,0,Op-Ed
1493671809,"The author seems unaware that Donald Trump issued an executive order granted top refugee priority to members of persecuted  religious minorities, which would have saved hundreds of thousands of Jews, if not millions of Jews, had it been in effect during World War II. However, the Ninth Circuit Court of Appeals blocked that part of the executive order because it would have placed Muslim refugees at a disadvantage in Muslim countries that persecute Jews, Christians and other minorities.",22334431,22334431,<br/>,comment,1493669812,1,False,0,,22334431,https://graphics8.nytimes.com/images/apps/timespeople/none.png,11,,3,,0,approved,1,0,1493671809,William Case,60790181,Texas,,,0,5906e1c07c459f24986dd039,Unknown,OpEd,1342,0,Op-Ed
1493671808,"Difficult to think we are being governed by men who have been raised in what I formerly considered ""our"" nation. Perhaps they, like many religiouslydevout people, were raised in a situation over which they had no choice, such as wealth and the apparent privilege which accompanies that circumstance. <br/><br/>At any rate it appears  they are cut from a different cloth than the majority and while we are a country of laws it again appears they have little concern when members of their group transgress. <br/><br/>Time after time it has been noted there appears to be a different standard those of means apply to themselves and other members of their ""class"" which eliminates 90% of our citizenry. I am almost sure they do not in any way consider themselves ""criminal"" rather people who seek to change laws which could mitigate against their financeial interests and to do so they need to win control through our elective system, which thanks to ""Citizens United"", they have managed to accomplish.<br/><br/>Mr Trump and his coterie see nothing wrong with the way they tilt the table and cite our laws to back them up. They are not criminal but they have little regard for ethics which although unwritten we all understand.<br/><br/>However socially skewed, since 1832 we, have accepted the observation of then NY Senator William Marcy ""to the victor belong the spoils"" and today they are sitting on the throne.  ",22334408,22334408,<br/>,comment,1493669708,1,False,0,,22334408,https://graphics8.nytimes.com/images/apps/timespeople/none.png,5,,1,,0,approved,1,0,1493671808,Ian MacFarlane,53616761,Philadelphia PA,,,0,5906e1c07c459f24986dd039,Unknown,OpEd,1342,0,Op-Ed
